xl,xh,NLOnovp,dNLOnovp
510.0,511.25,3.231657468963735e-06,1.0123410837695093e-08
511.25,512.5,3.3834777070043372e-06,1.0371649939119665e-08
512.5,513.75,3.5614563730638135e-06,1.0618082581451971e-08
513.75,515.0,3.783010711822044e-06,1.094192727998165e-08
515.0,516.25,3.954023145816419e-06,1.1159123847045208e-08
516.25,517.5,4.198120580695237e-06,1.1468265160389152e-08
517.5,518.75,4.442143401393451e-06,1.1768740884033152e-08
518.75,520.0,4.6991094017283045e-06,1.208973304406734e-08
520.0,521.25,4.99339713669265e-06,1.2470021753895752e-08
521.25,522.5,5.272406611298098e-06,1.278004873057833e-08
522.5,523.75,5.556607687497192e-06,1.3074701282881192e-08
523.75,525.0,5.8893765320090445e-06,1.3443345532289754e-08
525.0,526.25,6.222297244981134e-06,1.3808032869395071e-08
526.25,527.5,6.5817136296178235e-06,1.4177865487013377e-08
527.5,528.75,6.962382684461265e-06,1.4558029071508083e-08
528.75,530.0,7.32902929793244e-06,1.4938439299054632e-08
530.0,531.25,7.754166045442026e-06,1.5351016473898547e-08
531.25,532.5,8.152612191781581e-06,1.5710877019038496e-08
532.5,533.75,8.587034372840805e-06,1.6112987517258767e-08
533.75,535.0,9.00754029242121e-06,1.645514704498617e-08
535.0,536.25,9.512506181398217e-06,1.690529556065364e-08
536.25,537.5,9.952426594496553e-06,1.7294847945812915e-08
537.5,538.75,1.0414057763734805e-05,1.765054782816284e-08
538.75,540.0,1.0918940306353691e-05,1.8079824606086647e-08
540.0,541.25,1.1400234072611845e-05,1.845709895199988e-08
541.25,542.5,1.1956292224378085e-05,1.890256799482587e-08
542.5,543.75,1.2475918857084954e-05,1.9277395127110953e-08
543.75,545.0,1.2981084515986469e-05,1.968584488794362e-08
545.0,546.25,1.3552179309217232e-05,2.009993032833569e-08
546.25,547.5,1.4124607505619597e-05,2.0517451884181006e-08
547.5,548.75,1.4698710243836292e-05,2.0914454227171894e-08
548.75,550.0,1.525984118699336e-05,2.132055960311735e-08
550.0,551.25,1.5886368863113837e-05,2.1771097552215015e-08
551.25,552.5,1.6459660962899226e-05,2.2121312909586973e-08
552.5,553.75,1.707563891993157e-05,2.2554683120155558e-08
553.75,555.0,1.76847609821976e-05,2.293356616451022e-08
555.0,556.25,1.8328125953049166e-05,2.3345933458760096e-08
556.25,557.5,1.895255333620663e-05,2.3747395303599254e-08
557.5,558.75,1.9616876135824833e-05,2.4184735576917276e-08
558.75,560.0,2.0237501188163216e-05,2.4529523453666266e-08
560.0,561.25,2.0900848721253623e-05,2.494050608774041e-08
561.25,562.5,2.1580226002806984e-05,2.5363299517470556e-08
562.5,563.75,2.2281983057036174e-05,2.579273017373463e-08
563.75,565.0,2.3008504760261438e-05,2.625598183269477e-08
565.0,566.25,2.3658024951125912e-05,2.660947487223414e-08
566.25,567.5,2.4352907336823862e-05,2.697766695183514e-08
567.5,568.75,2.5063504039797497e-05,2.7402891645194157e-08
568.75,570.0,2.577279629750236e-05,2.7814913808694658e-08
570.0,571.25,2.6515276363541877e-05,2.8221080113645468e-08
571.25,572.5,2.7251687729588864e-05,2.8608348994085668e-08
572.5,573.75,2.8036694252090072e-05,2.9078584296223547e-08
573.75,575.0,2.8729187581608902e-05,2.943119436103848e-08
575.0,576.25,2.95376349381915e-05,2.987416382185589e-08
576.25,577.5,3.020988498630017e-05,3.018774283704774e-08
577.5,578.75,3.1080593925384175e-05,3.0666707903230806e-08
578.75,580.0,3.178607764982565e-05,3.101865109985969e-08
580.0,581.25,3.258183076194368e-05,3.14182536411464e-08
581.25,582.5,3.3359135731363307e-05,3.1822042886479356e-08
582.5,583.75,3.419824166044449e-05,3.2249011080010765e-08
583.75,585.0,3.49466432021823e-05,3.263818419199427e-08
585.0,586.25,3.578064765304205e-05,3.30322176075067e-08
586.25,587.5,3.6597717427926287e-05,3.341648567026088e-08
587.5,588.75,3.743555785312272e-05,3.3840473110856065e-08
588.75,590.0,3.8183460708224815e-05,3.421922568224978e-08
590.0,591.25,3.912147156516175e-05,3.4660224216552125e-08
591.25,592.5,3.993334120407804e-05,3.501534759753507e-08
592.5,593.75,4.0751417281461084e-05,3.5411863811804826e-08
593.75,595.0,4.165631936285532e-05,3.583060956791639e-08
595.0,596.25,4.2434541475169594e-05,3.618595734573851e-08
596.25,597.5,4.333379080292428e-05,3.6610194204566964e-08
597.5,598.75,4.423749957430317e-05,3.702744315834653e-08
598.75,600.0,4.510219447326044e-05,3.743195983115271e-08
600.0,601.25,4.600818469161538e-05,3.782253048703381e-08
601.25,602.5,4.6836881676204745e-05,3.8181387722357695e-08
